key,count,pdf_count,example,first_pdf,first_location,pdfs
waltung_des_bundes_zur_unterhaltung_der_bundeswasserstrasse,1,1,waltung des Bundes zur Unterhaltung der Bundeswasserstraße,NSG-7300-190,§ 4 ist ferner nicht anzuwenden auf,NSG-7300-190
waltung_worms_untere_naturschutzbehoerde_in_worms,1,1,waltung Worms – Untere Naturschutzbehörde – in Worms.,NSG-7300-013,§ 2,NSG-7300-013
wandelt,11,11,wandelt;,NSG-7300-050,§ 6,"NSG-7300-050,NSG-7300-057,NSG-7300-060,NSG-7300-086,NSG-7300-089,NSG-7300-090,NSG-7300-091,NSG-7300-092,NSG-7300-093,NSG-7300-096,NSG-7300-226"
wandelt_oder_die_grasnarbe_durch_ueberweidung_zerstoert,2,2,"wandelt oder die Grasnarbe durch Überweidung zerstört,",NSG-7100-285,§ 7,"NSG-7100-285,NSG-7100-286"
wanderparkplaetze_anzulegen,1,1,"2.  Wanderparkplätze anzulegen,",NSG-7100-188,§ 4,NSG-7100-188
wanderschaeferei_zu_betreiben,1,1,"6.  Wanderschäferei zu betreiben,",NSG-7100-263,§ 4,NSG-7100-263
wanderwegen_dienen,36,35,Wanderwegen dienen;,NSG-7100-048,§ 7,"NSG-7100-048,NSG-7100-122,NSG-7100-149,NSG-7100-153,NSG-7100-160,NSG-7100-161,NSG-7100-165,NSG-7100-167,NSG-7100-170,NSG-7100-178,NSG-7100-180,NSG-7100-186,NSG-7100-189,NSG-7100-190,NSG-7100-192,NSG-7100-193,NSG-7100-194,NSG-7100-213,NSG-7100-215,NSG-7100-228…"
wanderwegen_dienen_anbringt,6,3,"Wanderwegen dienen, anbringt,",NSG-7100-047,§ 7,"NSG-7100-047,NSG-7100-061,NSG-7100-063"
wanderwegen_lehrpfaden_und_bestehenden_wirtschaftswegen_sowie,1,1,"Wanderwegen, Lehrpfaden und bestehenden Wirtschaftswegen sowie",NSG-7100-290,§ 5,NSG-7100-290
wanderwegen_lehrpfaden_und_bestehenden_wirtschaftswegen_und_stra,1,1,"Wanderwegen, Lehrpfaden und bestehenden Wirtschaftswegen und Stra-",NSG-7100-296,§ 5,NSG-7100-296
wanderwegen_oder_des_geplanten_wasserschutzgebietes_dienen,1,1,"Wanderwegen oder des geplanten Wasserschutzgebietes dienen,",NSG-7100-263,§ 4,NSG-7100-263
waren,63,62,waren;,NSG-7100-025,§ 6,"NSG-7100-025,NSG-7100-042,NSG-7100-051,NSG-7100-054,NSG-7100-055,NSG-7100-064,NSG-7100-068,NSG-7100-069,NSG-7100-071,NSG-7100-072,NSG-7100-081,NSG-7100-087,NSG-7100-091,NSG-7100-097,NSG-7100-109,NSG-7100-110,NSG-7100-117,NSG-7100-125,NSG-7100-126,NSG-7100-129…"
waren_aller_art_feilzuhalten,1,1,17. Waren aller Art feilzuhalten;,NSG-7100-048,§ 7,NSG-7100-048
waren_aufforstet,1,1,"waren, aufforstet;",NSG-7100-054,§ 5,NSG-7100-054
waren_ausser_im_wiederbewaldungsbereich_westlich_des_ober_olmer,1,1,waren –  außer im Wiederbewaldungsbereich westlich des Ober-Olmer,NSG-7300-224,"§ 4 Nr. 4  Inschriften, Plakate, Markierungen, Bild- oder Schrifttafeln",NSG-7300-224
waren_oder_weihnachts_baum_oder_schmuckreisigkulturen,1,1,waren oder Weihnachts-baum- oder Schmuckreisigkulturen,NSG-7300-217,§ 4,NSG-7300-217
waren_oder_weihnachtsbaum_oder_schmuckreisigkulturen_oder,2,1,"waren, oder Weihnachtsbaum- oder Schmuckreisigkulturen oder",NSG-7300-225,"§ 4 Nr. 2 Flächen als Lager-, Abstell-, Stell-, Sport-, Spiel-,",NSG-7300-225
wartungs_und_instandsetzungsmassnahmen_an_bestehenden_ver,1,1,2. Wartungs-  und  Instandsetzungsmaßnahmen  an  bestehenden  Ver-,NSG-7100-122,§ 7,NSG-7100-122
wasser_ableitet_zu_tage_foerdert_oder_entnimmt,1,1,"wasser ableitet, zu Tage fördert oder entnimmt,",NSG-7100-115,§ 7,NSG-7100-115
wasser_ableitet_zutage_foerdert_oder_entnimmt,1,1,"wasser ableitet, zutage fördert oder entnimmt,",NSG-7100-138,§ 7,NSG-7100-138
wasser_abzuleiten_zutage_zu_foerdern_oder_zu_entnehmen,5,5,"wasser abzuleiten, zutage zu fördern oder zu entnehmen,",NSG-7100-128,§ 4,"NSG-7100-128,NSG-7100-268,NSG-7100-286,NSG-7100-288,NSG-7100-291"
wasser_beziehungsweise_abwasserleitungen_zu_verlegen,1,1,"1. Wasser beziehungsweise Abwasserleitungen zu verlegen,",NSG-7100-211,§ 4,NSG-7100-211
wasser_gas_oel_elektrizitaet_oder_waerme_verlegt,1,1,"Wasser, Gas, Öl, Elektrizität oder Wärme verlegt;",NSG-7100-101,§ 7,NSG-7100-101
wasser_und_abwasserleitungen_und_der_entwaesserungsgraeben_der,1,1,Wasser und Abwasserleitungen und der Entwässerungsgräben der,NSG-7100-155,§ 5,NSG-7100-155
wasser_und_erdgas_sowie_fuer_abwasserleitungen,1,1,"Wasser und Erdgas sowie für Abwasserleitungen,",NSG-7100-042,§ 5,NSG-7100-042
wasser_und_flachwasserzonen_und_ihren_steilflaechen,1,1,Wasser- und Flachwasserzonen und ihren Steilflächen,NSG-7100-119,§ 3,NSG-7100-119
wasser_und_flachwasserzonen_und_seinen_stellflaechen_als_lebensraum,1,1,Wasser- und Flachwasserzonen und seinen Stellflächen als Lebensraum,NSG-7100-102,§ 3,NSG-7100-102
wasser_und_ufervegetation_des_moosbaches_und_des_seibertsba,1,1,Wasser- und Ufervegetation des Moosbaches und des Seibertsba-,NSG-7300-070,§ 3,NSG-7300-070
wasser_und_verlandungszonen_als_standorte_seltener_pflanzenarten_und,1,1,Wasser- und Verlandungszonen als Standorte seltener Pflanzenarten und,NSG-7300-026,§ 3,NSG-7300-026
wasser_zu_betreiben,1,1,Wasser zu betreiben;,NSG-7300-083,§ 4,NSG-7300-083
wasser_zu_entnehmen_oder_das_feuchtgebiet_zu_entwaessern,2,2,"19.Wasser zu entnehmen oder das Feuchtgebiet zu entwässern,",NSG-7100-136,§ 4,"NSG-7100-136,NSG-7100-152"
wasser_zu_entnehmen_oder_den_weiher_zu_entwaessern,1,1,"18.Wasser zu entnehmen oder den Weiher zu entwässern,",NSG-7100-144,§ 4,NSG-7100-144
wasserabzugsgraeben_nach_vorheriger_festlegung_mit_der_oberen,1,1,Wasserabzugsgräben  nach  vorheriger  Festlegung  mit  der  oberen,NSG-7100-216,§ 5,NSG-7100-216
wasserbauliche_massnahmen_wie_abbaggern_von_kies_und_schotterflaechen,2,2,"2.  wasserbauliche Maßnahmen, wie Abbaggern von Kies- und Schotterflächen",NSG-7100-042,§ 4,"NSG-7100-042,NSG-7100-141"
wasserbehaelter_fuehrenden_weg_ohne_plannr,1,1,Wasserbehälter führenden Weg ohne Plan–Nr.,NSG-7300-147,§ 2,NSG-7300-147
wasserbeschaffenheit_veraendert_oder_oberflaechenwasser_benutzt,3,3,Wasserbeschaffenheit verändert oder Oberflächenwasser benutzt;,NSG-7300-223,"§ 4 Nr. 2 Flächen als Lager-, Abstell-, Stell-, Sport-, Spiel-, Abenteuerspiel-,","NSG-7300-223,NSG-7300-224,NSG-7300-225"
wasserbeschaffenheit_zu_veraendern_oder_oberflaechenwasser_zu,3,3,Wasserbeschaffenheit zu verändern oder Oberflächenwasser zu,NSG-7300-205,§ 4,"NSG-7300-205,NSG-7300-208,NSG-7300-225"
wasserbeschaffenheit_zu_veraendern_oder_oberflaechenwasser_zu_benutzen,2,2,Wasserbeschaffenheit zu verändern oder Oberflächenwasser zu benutzen;,NSG-7300-224,§ 4 Schutzbestimmungen,"NSG-7300-224,NSG-7300-225"
wasserbeseitigung_der_wohnhaeuser_am_schlamm,1,1,wasserbeseitigung der Wohnhäuser „Am Schlamm-,NSG-7300-176,§ 5,NSG-7300-176
wasserfahrzeuge_aller_art_einschliesslich_anderer_schwimmkoerper,1,1,2. Wasserfahrzeuge  aller  Art  einschließlich  anderer  Schwimmkörper,NSG-7100-122,§ 4,NSG-7100-122
wasserfahrzeuge_aller_art_einschliesslich_anderer_schwimmkoerper_ohne,1,1,1. Wasserfahrzeuge aller Art einschließlich anderer Schwimmkörper ohne,NSG-7100-121,§ 3,NSG-7100-121
wasserfahrzeuge_aller_art_oder_andere_schwimmkoerper_einzubringen,2,2,"12.  Wasserfahrzeuge aller Art oder andere Schwimmkörper einzubringen,",NSG-7100-138,§ 4,"NSG-7100-138,NSG-7100-161"
wasserfahrzeuge_aller_art_oder_andere_schwimmkoerper_mit,1,1,1. Wasserfahrzeuge  aller  Art  oder  andere  Schwimmkörper  mit,NSG-7100-122,§ 4,NSG-7100-122
wasserfahrzeuge_aller_art_ohne_genehmigung_der,1,1,3. Wasserfahrzeuge aller Art ohne Genehmigung der,NSG-7100-153,§ 4,NSG-7100-153
wasserfahrzeuge_ausserhalb_des_bootsstegs_einzulassen_oder,1,1,4. Wasserfahrzeuge außerhalb des Bootsstegs einzulassen oder,NSG-7100-153,§ 4,NSG-7100-153
wasserfahrzeuge_der_wasser_und_schiffahrtsverwaltung_des_bundes_der,6,6,"Wasserfahrzeuge der Wasser- und Schiffahrtsverwaltung des Bundes, der",NSG-7100-051,§ 6,"NSG-7100-051,NSG-7100-059,NSG-7100-076,NSG-7100-077,NSG-7100-078,NSG-7300-029"
wasserfahrzeuge_die_die_in_nummer_1_genannte_wasserflaeche,1,1,"4.  Wasserfahrzeuge, die die in Nummer 1 genannte Wasserfläche",NSG-7100-077,§ 2,NSG-7100-077
wasserfahrzeuge_oder_schwimmkoerper_aller_art_einzubringen,1,1,"24.  Wasserfahrzeuge oder Schwimmkörper aller Art einzubringen,",NSG-7100-228,§ 4,NSG-7100-228
wasserfahrzeugen_aller_art_befaehrt,1,1,Wasserfahrzeugen aller Art befährt;,NSG-7300-019,§ 6,NSG-7300-019
wasserfahrzeugen_aller_art_zu_befahren,1,1,Wasserfahrzeugen aller Art zu befahren;,NSG-7300-019,§ 4,NSG-7300-019
wasserflaechen_als_standort_bestandsbedrohter_wildwachsender_pflanzenarten,1,1,Wasserflächen als Standort bestandsbedrohter wildwachsender Pflanzenarten,NSG-7100-139,§ 3,NSG-7100-139
wasserflaechen_des_rheines_insbesondere_von_ausgedehnten_wasserflaechen_und,1,1,Wasserflächen des Rheines insbesondere von ausgedehnten Wasserflächen und,NSG-7300-019,§ 3,NSG-7300-019
wasserflaechen_flachwasserzonen_feuchtlaendereien_und_trockenbereichen,1,1,"Wasserflächen, Flachwasserzonen, Feuchtländereien und Trockenbereichen",NSG-7100-114,§ 3,NSG-7100-114
wasserflaechen_mit_wasserfahrzeugen_und_schwimmkoerpern_aller,1,1,Wasserflächen mit Wasserfahrzeugen und Schwimmkörpern aller,NSG-7300-065,§ 4 Nr. 9 Hochsitze mit Sitzgelegenheit für mehr als 2 Personen,NSG-7300-065
wasserflaechen_seinen_flachwasserzonen_und_feuchtlaendereien,1,1,"Wasserflächen, seinen Flachwasserzonen und Feuchtländereien:",NSG-7100-233,§ 3,NSG-7100-233
wasserflaechen_seinen_flachwasserzonen_und_feuchtlaendereien_sowie,1,1,"Wasserflächen, seinen Flachwasserzonen und Feuchtländereien sowie",NSG-7100-224,§ 3,NSG-7100-224
wasserflaechen_und_flachwasserzonen_als_lebensraum_in_ihrem_bestande,1,1,Wasserflächen und Flachwasserzonen als Lebensraum in ihrem Bestande,NSG-7100-123,§ 12,NSG-7100-123
wasserflaechen_verlandungszonen_und_bruchwaldresten_sowie_der,1,1,"Wasserflächen, Verlandungszonen und Bruchwaldresten sowie der",NSG-7300-083,§ 3,NSG-7300-083
wasserfuehrenden_steinbruechen_abzulagern,1,1,wasserführenden Steinbrüchen abzulagern.,NSG-7100-081,§ 4,NSG-7100-081
wassergebundenen_vogelarten_bejagt,1,1,"wassergebundenen Vogelarten – bejagt,",NSG-7100-105,§ 4 Abs. 1 Nr. 9 stationäre oder fahrbare Verkaufsstände aufstellt oder,NSG-7100-105
wassergebundener_vogelarten_aus_wissenschaftlichen_gruenden_und,1,1,wassergebundener Vogelarten aus wissenschaftlichen Gründen und,NSG-7100-025,§ 3,NSG-7100-025
wassergewinnung_im_bisherigen_umfang_ferner_zur_beobach,1,1,"wassergewinnung im bisherigen Umfang, ferner zur Beobach-",NSG-7300-215,§ 5,NSG-7300-215
wassergewinnung_stehen_errichtet_oder_erweitert,1,1,"Wassergewinnung stehen, errichtet oder erweitert,",NSG-7100-106,§ 7,NSG-7100-106
wassergewinnungs,1,1,Wassergewinnungs,NSG-7300-078,"§ 4 ist nicht anzuwenden auf Maßnahmen oder Handlungen, die",NSG-7300-078
wassergewinnungs_oder_wasserversorgungsanlagen_stehen_errichtet,1,1,"Wassergewinnungs- oder Wasserversorgungsanlagen stehen, errichtet",NSG-7100-121,§ 4 Abs. 4 Nr. 1 irgend eine Nutzung betreibt;,NSG-7100-121
wassergewinnungs_und_wasserversorgungsanlagen_sowie_dem,1,1,Wassergewinnungs- und Wasserversorgungsanlagen sowie dem,NSG-7100-106,§ 6,NSG-7100-106
wassergewinnungsanlage_und_deren_schutz_dienen_sofern_die,1,1,"Wassergewinnungsanlage und deren Schutz dienen, sofern die",NSG-7100-279,§ 6,NSG-7100-279
wassergewinnungsanlage_und_deren_schutz_dienen_sofern_die_mass,1,1,"Wassergewinnungsanlage und deren Schutz dienen, sofern die Maß-",NSG-7100-280,§ 6,NSG-7100-280
wassergewinnungsanlagen,4,4,"Wassergewinnungsanlagen,",NSG-7100-183,§ 5,"NSG-7100-183,NSG-7100-185,NSG-7100-199,NSG-7100-201"
wassergewinnungsanlagen_der_gemeinde_doerrebach,1,1,Wassergewinnungsanlagen der Gemeinde Dörrebach.,NSG-7100-071,§ 5,NSG-7100-071
wassergewinnungsanlagen_im_rahmen_bestehender_wasserrechtlicher,1,1,Wassergewinnungsanlagen im Rahmen bestehender wasserrechtlicher,NSG-7100-068,§ 5,NSG-7100-068
wassergewinnungsanlagen_wie_quellfassungen_oder_hochbehaelter_zu,2,2,3.  Wassergewinnungsanlagen wie Quellfassungen oder Hochbehälter zu,NSG-7100-068,§ 4,"NSG-7100-068,NSG-7100-201"
wassergraeben_und_alle_flussrinnen,1,1,Wassergräben und alle Flußrinnen.,NSG-7300-039,§ 2,NSG-7300-039
wasserhaushalt_eingreift,9,9,"Wasserhaushalt eingreift,",NSG-7100-256,§ 7,"NSG-7100-256,NSG-7100-265,NSG-7100-269,NSG-7100-293,NSG-7100-295,NSG-7100-297,NSG-7100-298,NSG-7100-304,NSG-7100-307"
wasserhaushalt_einzugreifen,4,4,"Wasserhaushalt einzugreifen,",NSG-7100-256,§ 4,"NSG-7100-256,NSG-7100-265,NSG-7100-269,NSG-7100-294"
wasserhaushalt_in_irgend_einer_form_zu_veraendern,1,1,Wasserhaushalt in irgend einer Form zu verändern;,NSG-7300-208,§ 4,NSG-7300-208
wasserhaushalt_in_irgendeiner_form_zu_veraendern,2,2,Wasserhaushalt in irgendeiner Form zu verändern;,NSG-7300-194,§ 4,"NSG-7300-194,NSG-7300-197"
wasserhaushalt_oder_gewaesser_zu_veraendern,1,1,Wasserhaushalt oder Gewässer zu verändern;,NSG-7300-216,§ 4,NSG-7300-216
wasserhaushalt_veraendert,1,1,Wasserhaushalt verändert;,NSG-7300-223,"§ 4 Nr. 2 Flächen als Lager-, Abstell-, Stell-, Sport-, Spiel-, Abenteuerspiel-,",NSG-7300-223
wasserhaushalt_zu_veraendern,6,6,Wasserhaushalt zu verändern;,NSG-7300-209,§ 4,"NSG-7300-209,NSG-7300-210,NSG-7300-212,NSG-7300-213,NSG-7300-217,NSG-7300-223"
wasserhaushaltes_benutzt,1,1,Wasserhaushaltes benutzt;,NSG-7300-145,§ 6,NSG-7300-145
wasserhaushaltsgesetzes,1,1,Wasserhaushaltsgesetzes,NSG-7300-185,§ 6,NSG-7300-185
wasserhaushaltsgesetzes_benutzt,4,4,Wasserhaushaltsgesetzes benutzt;,NSG-7300-108,§ 6,"NSG-7300-108,NSG-7300-120,NSG-7300-144,NSG-7300-146"
wasserhaushaltsgesetzes_benutzt_fliessende_oder_ste,1,1,"Wasserhaushaltsgesetzes benutzt, fließende oder ste-",NSG-7300-043,§ 4 Nr. 9 Sandgruben oder sonstige Erdaufschlüsse an-,NSG-7300-043
wasserhaushaltsgesetzes_benutzt_fliessende_oder_stehende_gewaesser,4,4,"Wasserhaushaltsgesetzes benutzt, fließende oder stehende Gewässer",NSG-7300-023,§ 6,"NSG-7300-023,NSG-7300-028,NSG-7300-031,NSG-7300-058"
wasserhaushaltsgesetzes_benutzt_oder_fliessende_oder_stehende_gewaesser,1,1,"Wasserhaushaltsgesetzes benutzt, oder fließende oder stehende Gewässer",NSG-7300-024,§ 6,NSG-7300-024
wasserhaushaltsgesetzes_benutzt_oder_gewaesser_anlegt,2,2,Wasserhaushaltsgesetzes benutzt oder Gewässer anlegt;,NSG-7300-029,§ 6,"NSG-7300-029,NSG-7300-039"
wasserhaushaltsgesetzes_in_verbindung_mit_dem,1,1,Wasserhaushaltsgesetzes in Verbindung mit dem,NSG-7300-109,"§ 4 Abs. 1 Nr. 9 Gewässer einschließlich ihrer Ufer verändert, anlegt",NSG-7300-109
wasserhaushaltsgesetzes_in_verbindung_mit_dem_landeswasserge,6,5,Wasserhaushaltsgesetzes in Verbindung mit dem Landeswasserge-,NSG-7300-141,§ 4,"NSG-7300-141,NSG-7300-184,NSG-7300-189,NSG-7300-190,NSG-7300-192"
wasserhaushaltsgesetzes_in_verbindung_mit_dem_landeswassergesetz,1,1,Wasserhaushaltsgesetzes in Verbindung mit dem Landeswassergesetz,NSG-7300-019,§ 6,NSG-7300-019
wasserhaushaltsgesetzes_in_verbindung_mit_dem_landeswassergesetz_zu,1,1,Wasserhaushaltsgesetzes in Verbindung mit dem Landeswassergesetz zu,NSG-7300-019,§ 4,NSG-7300-019
wasserhaushaltsgesetzes_zu_benutzen,8,8,Wasserhaushaltsgesetzes zu benutzen;,NSG-7300-110,§ 4,"NSG-7300-110,NSG-7300-116,NSG-7300-117,NSG-7300-118,NSG-7300-120,NSG-7300-121,NSG-7300-147,NSG-7300-150"
wasserhaushaltsqesetzes_benutzt,1,1,Wasserhaushaltsqesetzes benutzt;,NSG-7300-179,§ 6,NSG-7300-179
wasserlaeufe_oder_wasserflaechen_auf_andere_weise_zu_ver,1,1,Wasserläufe oder Wasserflächen) auf andere Weise zu ver-,NSG-7300-002,§ 3,NSG-7300-002
wasserlaeufe_wasserflaechen_oder_tuempel_einschliesslich_deren_ufer,2,2,"Wasserläufe, Wasserflächen oder Tümpel einschließlich deren Ufer",NSG-7300-188,"§ 4 Nr. 6 Gewässer schafft, verändert oder beseitigt, insbesondere","NSG-7300-188,NSG-7300-191"
wasserleitungszufuhr_entlang_der_hosenbachstrasse_vornimmt,1,1,"Wasserleitungszufuhr entlang der Hosenbachstraße vornimmt,",NSG-7100-234,§ 6,NSG-7100-234
wasserleitungszufuhr_entlang_der_hosenbachstrasse_vorzunehmen,1,1,"Wasserleitungszufuhr entlang der Hosenbachstraße vorzunehmen,",NSG-7100-234,§ 4,NSG-7100-234
wasserlinie_sind_ausser_den_verboten_des_absatz_1_jegliche,1,1,außerhalb der Wasserlinie sind außer den Verboten des Absatz 1 jegliche,NSG-7100-070,§ 4,NSG-7100-070
wasserpflanzengesellschaften_beseitigt_oder_umgestaltet,1,1,Wasserpflanzengesellschaften beseitigt oder umgestaltet;,NSG-7300-045,§ 7,NSG-7300-045
wasserpflanzengesellschaften_zu_beseitigen_oder_umzugestalten,1,1,Wasserpflanzengesellschaften zu beseitigen oder umzugestalten;,NSG-7300-045,§ 4,NSG-7300-045
wasserrechtlich_genehmigter_anlegestege,1,1,wasserrechtlich genehmigter Anlegestege.,NSG-7100-247,"§ 4 gilt ferner nicht für die Unterhaltungsarbeiten an der B 42, sofern sie",NSG-7100-247
wasserrechtliche_genehmigungen_erteilt_sind,1,1,"wasserrechtliche Genehmigungen erteilt sind,",NSG-7100-214,§ 4,NSG-7100-214
wassers_durchfuehrt_oder_das_oberflaechen_oder_grundwasser,3,3,Wassers durchführt oder das Oberflächen- oder Grundwasser,NSG-7100-047,§ 7,"NSG-7100-047,NSG-7100-061,NSG-7100-063"
wassers_durchfuehrt_sowie_das_oberflaechen_oder_grundwasser,1,1,Wassers durchführt sowie das Oberflächen- oder Grundwasser,NSG-7100-048,§ 7,NSG-7100-048
wasserschutzgebietes_fuer_die_quellstollen_im_linnenberg_sowie_die,1,1,Wasserschutzgebietes für die Quellstollen „Im Linnenberg“ sowie die,NSG-7100-248,§ 4 ist nicht anzuwenden auf die von der Landespflegebehörde,NSG-7100-248
wasserschutzgebietes_fuer_die_wassergewinnungsanlagen_brunnen_im,1,1,Wasserschutzgebietes für die Wassergewinnungsanlagen – Brunnen „Im,NSG-7100-268,§ 6,NSG-7100-268
wasserschutzpolizei_des_zolls_des_bundesgrenzschutzes_der,1,1,"Wasserschutzpolizei, des Zolls, des Bundesgrenzschutzes, der",NSG-7100-077,§ 6,NSG-7100-077
wasserschutzpolizei_des_zolls_des_bundesgrenzschutzes_der_fischerei_aufsicht,3,3,"Wasserschutzpolizei, des Zolls, des Bundesgrenzschutzes, der Fischerei-aufsicht",NSG-7100-051,§ 6,"NSG-7100-051,NSG-7100-078,NSG-7300-029"
wasserschutzpolizei_des_zolls_des_bundesgrenzschutzes_der_fischereiaufsicht,2,2,"Wasserschutzpolizei, des Zolls, des Bundesgrenzschutzes, der Fischereiaufsicht",NSG-7100-059,§ 6,"NSG-7100-059,NSG-7100-076"
wasserspiegels_fuehren_sowie_das_oberflaechen_oder_grundwasser_ab,6,6,"wasserspiegels führen, sowie das Oberflächen- oder Grundwasser ab-",NSG-7100-171,§ 4,"NSG-7100-171,NSG-7100-219,NSG-7100-220,NSG-7100-221,NSG-7100-222,NSG-7100-223"
wasserspiegels_fuehren_sowie_das_oberflaechen_oder_grundwasser_abzu,1,1,wasserspiegels führen sowie das Oberflächen- oder Grundwasser abzu-,NSG-7100-218,§ 4,NSG-7100-218
wassersportler_abgegeben_naeheres_regelt_die_bezirksregierung_koblenz_in,1,1,Wassersportler abgegeben. Näheres regelt die Bezirksregierung Koblenz in,NSG-7100-025,§ 7,NSG-7100-025
wassersports_mittels_segelbooten_oder_surfbrettern_als_gemeinsames_ziel,1,1,Wassersports mittels Segelbooten oder Surfbrettern als gemeinsames Ziel,NSG-7100-025,§ 6,NSG-7100-025
wasserstand,2,2,Wasserstand,NSG-7300-205,§ 4,"NSG-7300-205,NSG-7300-208"
wasserstand_der_weiher_beim_jagdhausweiher_den_im_wasser,1,1,"Wasserstand der Weiher, beim Jagdhausweiher den im wasser-",NSG-7300-141,§ 6,NSG-7300-141
wasserstand_oder_die_wasserbeschaffenheit_zu_veraendern_oder,2,2,Wasserstand oder die Wasserbeschaffenheit zu verändern oder,NSG-7300-217,§ 4,"NSG-7300-217,NSG-7300-220"
wasserversorgung_beziehungsweise_abwasserbeseitigung_dienen,1,1,"Wasserversorgung beziehungsweise Abwasserbeseitigung dienen,",NSG-7100-214,§ 5,NSG-7100-214
wasserversorgung_durchfuehrt,1,1,Wasserversorgung durchführt.,NSG-7100-248,"§ 4 Abs. 2 Nr. 5 Erholungsanlagen errichtet,",NSG-7100-248
wasserversorgungs_und_abwasserbeseitigungsanlagen,1,1,"Wasserversorgungs- und Abwasserbeseitigungsanlagen,",NSG-7100-110,"§ 4 ist nicht anzuwenden auf Handlungen, die erforderlich",NSG-7100-110
wasserversorgungs_und_soweit_sie_dem_schutzzweck_nicht,1,1,Wasserversorgungs- und soweit sie dem Schutzzweck nicht,NSG-7100-157,§ 5,NSG-7100-157
wasserversorgungsanlagen_sowie_an_abwasseranlagen,1,1,Wasserversorgungsanlagen sowie an Abwasseranlagen.,NSG-7100-121,§ 6,NSG-7100-121
wasserversorgungsanlagen_stehen_zu_errichten_oder_zu_erweitern,1,1,"Wasserversorgungsanlagen stehen, zu errichten oder zu erweitern;",NSG-7100-121,§ 3,NSG-7100-121
wasserwechselbereichen_sand_und_schlammbaenken_naturnahen_uferzonen,1,1,"Wasserwechselbereichen, Sand- und Schlammbänken, naturnahen Uferzonen,",NSG-7300-019,§ 3,NSG-7300-019
wasserwechselbereichen_seinen_weich_und_hartholzauen_seinen,1,1,"Wasserwechselbereichen, seinen Weich- und Hartholzauen, seinen",NSG-7300-020,§ 3,NSG-7300-020
wasserwechselbereichen_seinen_weich_und_hartholzauewaeldern_seinen,1,1,"Wasserwechselbereichen, seinen Weich- und Hartholzauewäldern, seinen",NSG-7300-025,§ 3,NSG-7300-025
wasserwirtschaftlich_und_landbaulich_geboten_ist,1,1,wasserwirtschaftlich und landbaulich geboten ist;,NSG-7300-042,"§ 4 ist nicht anzuwenden auf Maßnahmen oder Handlungen, die",NSG-7300-042
wasserzonen_als_standorte_seltener_wildwachsender_pflanzenarten_und,1,1,"wasserzonen als Standorte seltener, wildwachsender Pflanzenarten und",NSG-7300-079,§ 3,NSG-7300-079
wasserzonen_zu_veraendern,2,2,"wasserzonen zu verändern,",NSG-7100-290,§ 4,"NSG-7100-290,NSG-7100-296"
weber,1,1,Weber,NSG-7300-087,§ 7,NSG-7300-087
wechselfeuchte_pionierrasen,1,1,- wechselfeuchte Pionierrasen,NSG-7100-264,§ 3,NSG-7100-264
wechselfeuchten_magerwiesen,1,1,"wechselfeuchten Magerwiesen,",NSG-7100-251,§ 3,NSG-7100-251
wechselfeuchten_randbereichen_als_lebensraum_insbesondere,1,1,"wechselfeuchten Randbereichen als Lebensraum, insbesondere",NSG-7100-153,§ 3,NSG-7100-153
weg_1755_dem_sog_gienanthweg_flurstueck_nrn_1755_und,1,1,"Weg 1755, dem sog. Gienanthweg (Flurstück-Nrn. 1755 und",NSG-7300-186,§ 2,NSG-7300-186
weg_auf_kuerzester_gedachter_linie_in_suedoestlicher_richtung,1,1,"Weg auf kürzester, gedachter Linie in südöstlicher Richtung,",NSG-7300-102,§ 2,NSG-7300-102
weg_flstk_10_17_87_querung_19,1,1,"weg, Flstk. 10, 17, 87 (Querung), 19,",NSG-7300-217,§ 2,NSG-7300-217
weg_flstk_62_1_gemarkungsgrenze_der_gemarkungen_oberdiebach_und,1,1,"weg, Flstk. 62/1 (Gemarkungsgrenze der Gemarkungen Oberdiebach und",NSG-7300-217,§ 2,NSG-7300-217
